power_limit_mw,voltage_v,measured_mw,reading_index,timestamp_iso,status
5.000,0.0000,0.0042,0,2026-03-16T13:28:33.203840+00:00,OK
5.000,0.0500,0.0041,1,2026-03-16T13:28:34.219931+00:00,OK
5.000,0.1000,0.0040,2,2026-03-16T13:28:35.248882+00:00,OK
5.000,0.1500,0.0040,3,2026-03-16T13:28:36.261354+00:00,OK
5.000,0.2000,0.0040,4,2026-03-16T13:28:37.327133+00:00,OK
5.000,0.2500,0.0039,5,2026-03-16T13:28:38.384628+00:00,OK
5.000,0.3000,0.0039,6,2026-03-16T13:28:39.416285+00:00,OK
5.000,0.3500,0.0039,7,2026-03-16T13:28:40.463583+00:00,OK
5.000,0.4000,0.0039,8,2026-03-16T13:28:41.494438+00:00,OK
5.000,0.4500,0.0040,9,2026-03-16T13:28:42.554352+00:00,OK
5.000,0.5000,0.0049,10,2026-03-16T13:28:43.607302+00:00,OK
5.000,0.5500,0.0062,11,2026-03-16T13:28:44.659861+00:00,OK
5.000,0.6000,0.0081,12,2026-03-16T13:28:45.760180+00:00,OK
5.000,0.6500,0.0108,13,2026-03-16T13:28:46.826576+00:00,OK
5.000,0.7000,0.0147,14,2026-03-16T13:28:47.911878+00:00,OK
5.000,0.7500,0.0209,15,2026-03-16T13:28:48.996722+00:00,OK
5.000,0.8000,0.0317,16,2026-03-16T13:28:50.014757+00:00,OK
5.000,0.8500,0.0451,17,2026-03-16T13:28:51.082275+00:00,OK
5.000,0.9000,0.0527,18,2026-03-16T13:28:52.099626+00:00,OK
5.000,0.9500,0.0630,19,2026-03-16T13:28:53.149937+00:00,OK
5.000,1.0000,0.0778,20,2026-03-16T13:28:54.200653+00:00,OK
5.000,1.0500,0.1002,21,2026-03-16T13:28:55.268750+00:00,OK
5.000,1.1000,0.1351,22,2026-03-16T13:28:56.320803+00:00,OK
5.000,1.1500,0.1823,23,2026-03-16T13:28:57.371897+00:00,OK
5.000,1.2000,0.2425,24,2026-03-16T13:28:58.456155+00:00,OK
5.000,1.2500,0.3045,25,2026-03-16T13:28:59.506769+00:00,OK
5.000,1.3000,0.3676,26,2026-03-16T13:29:00.563962+00:00,OK
5.000,1.3500,0.4298,27,2026-03-16T13:29:01.659496+00:00,OK
5.000,1.4000,0.4919,28,2026-03-16T13:29:02.759872+00:00,OK
5.000,1.4500,0.5546,29,2026-03-16T13:29:03.850449+00:00,OK
5.000,1.5000,0.6182,30,2026-03-16T13:29:04.911851+00:00,OK
5.000,1.5500,0.6796,31,2026-03-16T13:29:05.947138+00:00,OK
5.000,1.6000,0.7436,32,2026-03-16T13:29:06.981512+00:00,OK
5.000,1.6500,0.8060,33,2026-03-16T13:29:08.031534+00:00,OK
5.000,1.7000,0.8704,34,2026-03-16T13:29:09.055450+00:00,OK
5.000,1.7500,0.9342,35,2026-03-16T13:29:10.101640+00:00,OK
5.000,1.8000,0.9984,36,2026-03-16T13:29:11.135684+00:00,OK
5.000,1.8500,1.0621,37,2026-03-16T13:29:12.203309+00:00,OK
5.000,1.9000,1.1265,38,2026-03-16T13:29:13.311131+00:00,OK
5.000,1.9500,1.1897,39,2026-03-16T13:29:14.371244+00:00,OK
5.000,2.0000,1.2533,40,2026-03-16T13:29:15.438978+00:00,OK
5.000,2.0500,1.3160,41,2026-03-16T13:29:16.507832+00:00,OK
5.000,2.1000,1.3804,42,2026-03-16T13:29:17.608120+00:00,OK
5.000,2.1500,1.4455,43,2026-03-16T13:29:18.660174+00:00,OK
5.000,2.2000,1.5095,44,2026-03-16T13:29:19.727635+00:00,OK
5.000,2.2500,1.5756,45,2026-03-16T13:29:20.819160+00:00,OK
5.000,2.3000,1.6408,46,2026-03-16T13:29:21.895717+00:00,OK
5.000,2.3500,1.7059,47,2026-03-16T13:29:22.962820+00:00,OK
5.000,2.4000,1.7700,48,2026-03-16T13:29:24.014477+00:00,OK
5.000,2.4500,1.8357,49,2026-03-16T13:29:25.081757+00:00,OK
5.000,2.5000,1.8856,50,2026-03-16T13:29:26.116813+00:00,OK
5.000,2.5500,1.8869,51,2026-03-16T13:29:27.168793+00:00,OK
5.000,2.6000,1.8870,52,2026-03-16T13:29:28.252859+00:00,OK
5.000,2.6500,1.8863,53,2026-03-16T13:29:29.321129+00:00,OK
5.000,2.7000,1.8867,54,2026-03-16T13:29:30.370361+00:00,OK
5.000,2.7500,1.8870,55,2026-03-16T13:29:31.455383+00:00,OK
5.000,2.8000,1.8862,56,2026-03-16T13:29:32.523101+00:00,OK
5.000,2.8500,1.8863,57,2026-03-16T13:29:33.564779+00:00,OK
5.000,2.9000,1.8866,58,2026-03-16T13:29:34.625914+00:00,OK
5.000,2.9500,1.8866,59,2026-03-16T13:29:35.710307+00:00,OK
5.000,3.0000,1.8869,60,2026-03-16T13:29:36.777255+00:00,OK
10.000,0.0000,0.0040,61,2026-03-16T13:29:38.278332+00:00,OK
10.000,0.0500,0.0040,62,2026-03-16T13:29:39.329916+00:00,OK
10.000,0.1000,0.0039,63,2026-03-16T13:29:40.413846+00:00,OK
10.000,0.1500,0.0039,64,2026-03-16T13:29:41.464842+00:00,OK
10.000,0.2000,0.0039,65,2026-03-16T13:29:42.540386+00:00,OK
10.000,0.2500,0.0051,66,2026-03-16T13:29:43.583688+00:00,OK
10.000,0.3000,0.0086,67,2026-03-16T13:29:44.652052+00:00,OK
10.000,0.3500,0.0160,68,2026-03-16T13:29:45.719081+00:00,OK
10.000,0.4000,0.0359,69,2026-03-16T13:29:46.771719+00:00,OK
10.000,0.4500,0.0552,70,2026-03-16T13:29:47.821925+00:00,OK
10.000,0.5000,0.0833,71,2026-03-16T13:29:48.872628+00:00,OK
10.000,0.5500,0.1472,72,2026-03-16T13:29:49.957937+00:00,OK
10.000,0.6000,0.2613,73,2026-03-16T13:29:51.012796+00:00,OK
10.000,0.6500,0.3865,74,2026-03-16T13:29:52.059053+00:00,OK
10.000,0.7000,0.5133,75,2026-03-16T13:29:53.112127+00:00,OK
10.000,0.7500,0.6402,76,2026-03-16T13:29:54.178062+00:00,OK
10.000,0.8000,0.7684,77,2026-03-16T13:29:55.245910+00:00,OK
10.000,0.8500,0.8979,78,2026-03-16T13:29:56.280694+00:00,OK
10.000,0.9000,1.0286,79,2026-03-16T13:29:57.323413+00:00,OK
10.000,0.9500,1.1594,80,2026-03-16T13:29:58.398445+00:00,OK
10.000,1.0000,1.2905,81,2026-03-16T13:29:59.444477+00:00,OK
10.000,1.0500,1.4216,82,2026-03-16T13:30:00.464353+00:00,OK
10.000,1.1000,1.5523,83,2026-03-16T13:30:01.516210+00:00,OK
10.000,1.1500,1.6825,84,2026-03-16T13:30:02.603292+00:00,OK
10.000,1.2000,1.8127,85,2026-03-16T13:30:03.610935+00:00,OK
10.000,1.2500,1.9438,86,2026-03-16T13:30:04.690444+00:00,OK
10.000,1.3000,2.0753,87,2026-03-16T13:30:05.758964+00:00,OK
10.000,1.3500,2.2064,88,2026-03-16T13:30:06.866731+00:00,OK
10.000,1.4000,2.3424,89,2026-03-16T13:30:07.937359+00:00,OK
10.000,1.4500,2.4721,90,2026-03-16T13:30:09.020265+00:00,OK
10.000,1.5000,2.6032,91,2026-03-16T13:30:10.093619+00:00,OK
10.000,1.5500,2.7306,92,2026-03-16T13:30:11.128123+00:00,OK
10.000,1.6000,2.8611,93,2026-03-16T13:30:12.162338+00:00,OK
10.000,1.6500,2.9914,94,2026-03-16T13:30:13.196792+00:00,OK
10.000,1.7000,3.1221,95,2026-03-16T13:30:14.231525+00:00,OK
10.000,1.7500,3.2520,96,2026-03-16T13:30:15.248776+00:00,OK
10.000,1.8000,3.3848,97,2026-03-16T13:30:16.267705+00:00,OK
10.000,1.8500,3.5167,98,2026-03-16T13:30:17.322161+00:00,OK
10.000,1.9000,3.6472,99,2026-03-16T13:30:18.410309+00:00,OK
10.000,1.9500,3.7757,100,2026-03-16T13:30:19.454316+00:00,OK
10.000,2.0000,3.9066,101,2026-03-16T13:30:20.521041+00:00,OK
10.000,2.0500,4.0352,102,2026-03-16T13:30:21.623329+00:00,OK
10.000,2.1000,4.1679,103,2026-03-16T13:30:22.723803+00:00,OK
10.000,2.1500,4.3004,104,2026-03-16T13:30:23.824738+00:00,OK
10.000,2.2000,4.4329,105,2026-03-16T13:30:24.925217+00:00,OK
10.000,2.2500,4.5679,106,2026-03-16T13:30:25.978083+00:00,OK
10.000,2.3000,4.7005,107,2026-03-16T13:30:27.028005+00:00,OK
10.000,2.3500,4.8328,108,2026-03-16T13:30:28.087044+00:00,OK
10.000,2.4000,4.9641,109,2026-03-16T13:30:29.114254+00:00,OK
10.000,2.4500,5.0995,110,2026-03-16T13:30:30.163725+00:00,OK
10.000,2.5000,5.2031,111,2026-03-16T13:30:31.203176+00:00,OK
10.000,2.5500,5.2047,112,2026-03-16T13:30:32.252298+00:00,OK
10.000,2.6000,5.2039,113,2026-03-16T13:30:33.365814+00:00,OK
10.000,2.6500,5.2053,114,2026-03-16T13:30:34.418558+00:00,OK
10.000,2.7000,5.2045,115,2026-03-16T13:30:35.520956+00:00,OK
10.000,2.7500,5.2054,116,2026-03-16T13:30:36.554802+00:00,OK
10.000,2.8000,5.2057,117,2026-03-16T13:30:37.621831+00:00,OK
10.000,2.8500,5.2051,118,2026-03-16T13:30:38.708048+00:00,OK
10.000,2.9000,5.2064,119,2026-03-16T13:30:39.776172+00:00,OK
10.000,2.9500,5.2051,120,2026-03-16T13:30:40.826297+00:00,OK
10.000,3.0000,5.2052,121,2026-03-16T13:30:41.884083+00:00,OK
15.000,0.0000,0.0041,122,2026-03-16T13:30:43.411036+00:00,OK
15.000,0.0500,0.0040,123,2026-03-16T13:30:44.521498+00:00,OK
15.000,0.1000,0.0040,124,2026-03-16T13:30:45.612965+00:00,OK
15.000,0.1500,0.0042,125,2026-03-16T13:30:46.665394+00:00,OK
15.000,0.2000,0.0090,126,2026-03-16T13:30:47.764847+00:00,OK
15.000,0.2500,0.0243,127,2026-03-16T13:30:48.816513+00:00,OK
15.000,0.3000,0.0565,128,2026-03-16T13:30:49.900736+00:00,OK
15.000,0.3500,0.1138,129,2026-03-16T13:30:50.918210+00:00,OK
15.000,0.4000,0.2721,130,2026-03-16T13:30:51.969629+00:00,OK
15.000,0.4500,0.4598,131,2026-03-16T13:30:53.053850+00:00,OK
15.000,0.5000,0.6508,132,2026-03-16T13:30:54.105861+00:00,OK
15.000,0.5500,0.8439,133,2026-03-16T13:30:55.157252+00:00,OK
15.000,0.6000,1.0383,134,2026-03-16T13:30:56.207930+00:00,OK
15.000,0.6500,1.2332,135,2026-03-16T13:30:57.275704+00:00,OK
15.000,0.7000,1.4292,136,2026-03-16T13:30:58.326998+00:00,OK
15.000,0.7500,1.6258,137,2026-03-16T13:30:59.393765+00:00,OK
15.000,0.8000,1.8211,138,2026-03-16T13:31:00.469253+00:00,OK
15.000,0.8500,2.0186,139,2026-03-16T13:31:01.546680+00:00,OK
15.000,0.9000,2.2168,140,2026-03-16T13:31:02.580985+00:00,OK
15.000,0.9500,2.4188,141,2026-03-16T13:31:03.618736+00:00,OK
15.000,1.0000,2.6167,142,2026-03-16T13:31:04.699056+00:00,OK
15.000,1.0500,2.8148,143,2026-03-16T13:31:05.768082+00:00,OK
15.000,1.1000,3.0119,144,2026-03-16T13:31:06.872009+00:00,OK
15.000,1.1500,3.2091,145,2026-03-16T13:31:07.968605+00:00,OK
15.000,1.2000,3.4063,146,2026-03-16T13:31:09.069686+00:00,OK
15.000,1.2500,3.6039,147,2026-03-16T13:31:10.155055+00:00,OK
15.000,1.3000,3.8031,148,2026-03-16T13:31:11.205497+00:00,OK
15.000,1.3500,4.0012,149,2026-03-16T13:31:12.239298+00:00,OK
15.000,1.4000,4.1992,150,2026-03-16T13:31:13.291113+00:00,OK
15.000,1.4500,4.3976,151,2026-03-16T13:31:14.358494+00:00,OK
15.000,1.5000,4.5994,152,2026-03-16T13:31:15.426206+00:00,OK
15.000,1.5500,4.7901,153,2026-03-16T13:31:16.493947+00:00,OK
15.000,1.6000,4.9896,154,2026-03-16T13:31:17.562886+00:00,OK
15.000,1.6500,5.1860,155,2026-03-16T13:31:18.596316+00:00,OK
15.000,1.7000,5.3864,156,2026-03-16T13:31:19.663946+00:00,OK
15.000,1.7500,5.5842,157,2026-03-16T13:31:20.699630+00:00,OK
15.000,1.8000,5.7845,158,2026-03-16T13:31:21.782556+00:00,OK
15.000,1.8500,5.9839,159,2026-03-16T13:31:22.800685+00:00,OK
15.000,1.9000,6.1840,160,2026-03-16T13:31:23.850962+00:00,OK
15.000,1.9500,6.3797,161,2026-03-16T13:31:24.919244+00:00,OK
15.000,2.0000,6.5775,162,2026-03-16T13:31:25.986485+00:00,OK
15.000,2.0500,6.7735,163,2026-03-16T13:31:27.004224+00:00,OK
15.000,2.1000,6.9737,164,2026-03-16T13:31:28.079781+00:00,OK
15.000,2.1500,7.1758,165,2026-03-16T13:31:29.140036+00:00,OK
15.000,2.2000,7.3753,166,2026-03-16T13:31:30.174634+00:00,OK
15.000,2.2500,7.5799,167,2026-03-16T13:31:31.208350+00:00,OK
15.000,2.3000,7.7846,168,2026-03-16T13:31:32.259372+00:00,OK
15.000,2.3500,7.9848,169,2026-03-16T13:31:33.295046+00:00,OK
15.000,2.4000,8.1842,170,2026-03-16T13:31:34.311489+00:00,OK
15.000,2.4500,8.3891,171,2026-03-16T13:31:35.366753+00:00,OK
15.000,2.5000,8.5461,172,2026-03-16T13:31:36.413941+00:00,OK
15.000,2.5500,8.5482,173,2026-03-16T13:31:37.515075+00:00,OK
15.000,2.6000,8.5485,174,2026-03-16T13:31:38.616153+00:00,OK
15.000,2.6500,8.5488,175,2026-03-16T13:31:39.656743+00:00,OK
15.000,2.7000,8.5491,176,2026-03-16T13:31:40.751595+00:00,OK
15.000,2.7500,8.5492,177,2026-03-16T13:31:41.802233+00:00,OK
15.000,2.8000,8.5483,178,2026-03-16T13:31:42.853819+00:00,OK
15.000,2.8500,8.5492,179,2026-03-16T13:31:43.921492+00:00,OK
15.000,2.9000,8.5482,180,2026-03-16T13:31:45.005854+00:00,OK
15.000,2.9500,8.5484,181,2026-03-16T13:31:46.006922+00:00,OK
15.000,3.0000,8.5470,182,2026-03-16T13:31:47.058730+00:00,OK
20.000,0.0000,0.0041,183,2026-03-16T13:31:48.592780+00:00,OK
20.000,0.0500,0.0040,184,2026-03-16T13:31:49.728304+00:00,OK
20.000,0.1000,0.0040,185,2026-03-16T13:31:50.778337+00:00,OK
20.000,0.1500,0.0077,186,2026-03-16T13:31:51.829412+00:00,OK
20.000,0.2000,0.0268,187,2026-03-16T13:31:52.897245+00:00,OK
20.000,0.2500,0.0689,188,2026-03-16T13:31:53.998284+00:00,OK
20.000,0.3000,0.1997,189,2026-03-16T13:31:55.099113+00:00,OK
20.000,0.3500,0.4396,190,2026-03-16T13:31:56.200424+00:00,OK
20.000,0.4000,0.6797,191,2026-03-16T13:31:57.317986+00:00,OK
20.000,0.4500,0.9256,192,2026-03-16T13:31:58.402778+00:00,OK
20.000,0.5000,1.1740,193,2026-03-16T13:31:59.470798+00:00,OK
20.000,0.5500,1.4216,194,2026-03-16T13:32:00.588062+00:00,OK
20.000,0.6000,1.6692,195,2026-03-16T13:32:01.622997+00:00,OK
20.000,0.6500,1.9174,196,2026-03-16T13:32:02.673805+00:00,OK
20.000,0.7000,2.1677,197,2026-03-16T13:32:03.775089+00:00,OK
20.000,0.7500,2.4236,198,2026-03-16T13:32:04.825897+00:00,OK
20.000,0.8000,2.6711,199,2026-03-16T13:32:05.910422+00:00,OK
20.000,0.8500,2.9225,200,2026-03-16T13:32:06.969105+00:00,OK
20.000,0.9000,3.1730,201,2026-03-16T13:32:08.012459+00:00,OK
20.000,0.9500,3.4257,202,2026-03-16T13:32:09.064505+00:00,OK
20.000,1.0000,3.6768,203,2026-03-16T13:32:10.098496+00:00,OK
20.000,1.0500,3.9302,204,2026-03-16T13:32:11.165405+00:00,OK
20.000,1.1000,4.1826,205,2026-03-16T13:32:12.250455+00:00,OK
20.000,1.1500,4.4349,206,2026-03-16T13:32:13.318061+00:00,OK
20.000,1.2000,4.6863,207,2026-03-16T13:32:14.402323+00:00,OK
20.000,1.2500,4.9399,208,2026-03-16T13:32:15.402792+00:00,OK
20.000,1.3000,5.1941,209,2026-03-16T13:32:16.437753+00:00,OK
20.000,1.3500,5.4483,210,2026-03-16T13:32:17.456225+00:00,OK
20.000,1.4000,5.6973,211,2026-03-16T13:32:18.508326+00:00,OK
20.000,1.4500,5.9530,212,2026-03-16T13:32:19.574243+00:00,OK
20.000,1.5000,6.2098,213,2026-03-16T13:32:20.658155+00:00,OK
20.000,1.5500,6.4559,214,2026-03-16T13:32:21.743290+00:00,OK
20.000,1.6000,6.7101,215,2026-03-16T13:32:22.828530+00:00,OK
20.000,1.6500,6.9583,216,2026-03-16T13:32:23.894760+00:00,OK
20.000,1.7000,7.2152,217,2026-03-16T13:32:24.913847+00:00,OK
20.000,1.7500,7.4671,218,2026-03-16T13:32:26.014348+00:00,OK
20.000,1.8000,7.7214,219,2026-03-16T13:32:27.099266+00:00,OK
20.000,1.8500,7.9755,220,2026-03-16T13:32:28.166944+00:00,OK
20.000,1.9000,8.2301,221,2026-03-16T13:32:29.267097+00:00,OK
20.000,1.9500,8.4801,222,2026-03-16T13:32:30.301917+00:00,OK
20.000,2.0000,8.7312,223,2026-03-16T13:32:31.402656+00:00,OK
20.000,2.0500,8.9814,224,2026-03-16T13:32:32.487418+00:00,OK
20.000,2.1000,9.2383,225,2026-03-16T13:32:33.538309+00:00,OK
20.000,2.1500,9.4942,226,2026-03-16T13:32:34.595675+00:00,OK
20.000,2.2000,9.7502,227,2026-03-16T13:32:35.656784+00:00,OK
20.000,2.2500,10.0098,228,2026-03-16T13:32:36.708147+00:00,OK
20.000,2.3000,10.2698,229,2026-03-16T13:32:37.766224+00:00,OK
20.000,2.3500,10.5271,230,2026-03-16T13:32:38.860015+00:00,OK
20.000,2.4000,10.7800,231,2026-03-16T13:32:39.911408+00:00,OK
20.000,2.4500,11.0377,232,2026-03-16T13:32:40.946746+00:00,OK
20.000,2.5000,11.2408,233,2026-03-16T13:32:42.046954+00:00,OK
20.000,2.5500,11.2427,234,2026-03-16T13:32:43.097226+00:00,OK
20.000,2.6000,11.2415,235,2026-03-16T13:32:44.149085+00:00,OK
20.000,2.6500,11.2420,236,2026-03-16T13:32:45.200024+00:00,OK
20.000,2.7000,11.2410,237,2026-03-16T13:32:46.267757+00:00,OK
20.000,2.7500,11.2416,238,2026-03-16T13:32:47.353351+00:00,OK
20.000,2.8000,11.2410,239,2026-03-16T13:32:48.403170+00:00,OK
20.000,2.8500,11.2416,240,2026-03-16T13:32:49.461617+00:00,OK
20.000,2.9000,11.2414,241,2026-03-16T13:32:50.522285+00:00,OK
20.000,2.9500,11.2437,242,2026-03-16T13:32:51.607444+00:00,OK
20.000,3.0000,11.2430,243,2026-03-16T13:32:52.674335+00:00,OK
25.000,0.0000,0.0042,244,2026-03-16T13:32:54.225620+00:00,OK
25.000,0.0500,0.0040,245,2026-03-16T13:32:55.360050+00:00,OK
25.000,0.1000,0.0045,246,2026-03-16T13:32:56.411161+00:00,OK
25.000,0.1500,0.0157,247,2026-03-16T13:32:57.462517+00:00,OK
25.000,0.2000,0.0613,248,2026-03-16T13:32:58.563460+00:00,OK
25.000,0.2500,0.2136,249,2026-03-16T13:32:59.648663+00:00,OK
25.000,0.3000,0.5037,250,2026-03-16T13:33:00.715664+00:00,OK
25.000,0.3500,0.8001,251,2026-03-16T13:33:01.801589+00:00,OK
25.000,0.4000,1.0981,252,2026-03-16T13:33:02.850918+00:00,OK
25.000,0.4500,1.3993,253,2026-03-16T13:33:03.902006+00:00,OK
25.000,0.5000,1.7011,254,2026-03-16T13:33:04.969941+00:00,OK
25.000,0.5500,2.0032,255,2026-03-16T13:33:06.104545+00:00,OK
25.000,0.6000,2.3097,256,2026-03-16T13:33:07.155090+00:00,OK
25.000,0.6500,2.6096,257,2026-03-16T13:33:08.223224+00:00,OK
25.000,0.7000,2.9144,258,2026-03-16T13:33:09.274142+00:00,OK
25.000,0.7500,3.2184,259,2026-03-16T13:33:10.308419+00:00,OK
25.000,0.8000,3.5227,260,2026-03-16T13:33:11.376372+00:00,OK
25.000,0.8500,3.8272,261,2026-03-16T13:33:12.427358+00:00,OK
25.000,0.9000,4.1342,262,2026-03-16T13:33:13.464479+00:00,OK
25.000,0.9500,4.4420,263,2026-03-16T13:33:14.562690+00:00,OK
25.000,1.0000,4.7488,264,2026-03-16T13:33:15.663938+00:00,OK
25.000,1.0500,5.0559,265,2026-03-16T13:33:16.748212+00:00,OK
25.000,1.1000,5.3638,266,2026-03-16T13:33:17.815741+00:00,OK
25.000,1.1500,5.6705,267,2026-03-16T13:33:18.850258+00:00,OK
25.000,1.2000,5.9754,268,2026-03-16T13:33:19.918101+00:00,OK
25.000,1.2500,6.2869,269,2026-03-16T13:33:20.970307+00:00,OK
25.000,1.3000,6.5940,270,2026-03-16T13:33:22.071221+00:00,OK
25.000,1.3500,6.9039,271,2026-03-16T13:33:23.104798+00:00,OK
25.000,1.4000,7.2100,272,2026-03-16T13:33:24.155657+00:00,OK
25.000,1.4500,7.5200,273,2026-03-16T13:33:25.206604+00:00,OK
25.000,1.5000,7.8311,274,2026-03-16T13:33:26.257378+00:00,OK
25.000,1.5500,8.1320,275,2026-03-16T13:33:27.331936+00:00,OK
25.000,1.6000,8.4402,276,2026-03-16T13:33:28.360751+00:00,OK
25.000,1.6500,8.7445,277,2026-03-16T13:33:29.393943+00:00,OK
25.000,1.7000,9.0552,278,2026-03-16T13:33:30.449841+00:00,OK
25.000,1.7500,9.3608,279,2026-03-16T13:33:31.487024+00:00,OK
25.000,1.8000,9.6736,280,2026-03-16T13:33:32.550730+00:00,OK
25.000,1.8500,9.9820,281,2026-03-16T13:33:33.632769+00:00,OK
25.000,1.9000,10.2922,282,2026-03-16T13:33:34.667525+00:00,OK
25.000,1.9500,10.5950,283,2026-03-16T13:33:35.734968+00:00,OK
25.000,2.0000,10.9025,284,2026-03-16T13:33:36.834546+00:00,OK
25.000,2.0500,11.2077,285,2026-03-16T13:33:37.902262+00:00,OK
25.000,2.1000,11.5166,286,2026-03-16T13:33:38.905066+00:00,OK
25.000,2.1500,11.8281,287,2026-03-16T13:33:39.938021+00:00,OK
25.000,2.2000,12.1341,288,2026-03-16T13:33:40.972661+00:00,OK
25.000,2.2500,12.4579,289,2026-03-16T13:33:42.024240+00:00,OK
25.000,2.3000,12.7639,290,2026-03-16T13:33:43.091498+00:00,OK
25.000,2.3500,13.0807,291,2026-03-16T13:33:44.111001+00:00,OK
25.000,2.4000,13.3837,292,2026-03-16T13:33:45.160260+00:00,OK
